ID,学历,身高,购车,月薪,住房,体重,星座,民族,属相,血型,年龄,婚姻,文件名
33197003,大专,170cm,暂未购车,10000～20000元,暂未购房,--,金牛座,汉族,羊,A型,27岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
77313127,高中中专及以下,164cm,暂未购车,5000～10000元,--,55公斤,白羊座,汉族,蛇,B型,29岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
71947778,本科,162cm,已购车（经济型）,5000～10000元,已购房（无贷款）,45公斤,天秤座,汉族,虎,A型,32岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
65519941,高中中专及以下,156cm,暂未购车,2000～5000元,与父母同住,45公斤,狮子座,汉族,马,O型,28岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
57660330,大专,160cm,暂未购车,10000～20000元,已购房（有贷款）,55公斤,天蝎座,汉族,虎,O型,32岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
57005670,本科,159cm,已购车（经济型）,10000～20000元,与人合租,42公斤,射手座,汉族,龙,B型,29岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
52514475,硕士,162cm,暂未购车,5000～10000元,暂未购房,49公斤,白羊座,汉族,龙,AB型,30岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
41914848,硕士,160cm,暂未购车,5000～10000元,独自租房,49公斤,天秤座,汉族,虎,O型,32岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
38760399,硕士,160cm,暂未购车,10000～20000元,需要时购置,--,射手座,汉族,虎,A型,31岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
37315988,本科,165cm,需要时购置,10000～20000元,已购房（有贷款）,54公斤,白羊座,汉族,蛇,B型,29岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
31492827,本科,165cm,暂未购车,5000～10000元,已购房（有贷款）,50公斤,天蝎座,汉族,羊,O型,27岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
31308793,大专,163cm,暂未购车,5000～10000元,暂未购房,46公斤,水瓶座,汉族,蛇,A型,28岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
31052717,高中中专及以下,164cm,暂未购车,5000～10000元,独自租房,49公斤,魔羯座,汉族,虎,O型,31岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
27138214,大专,162cm,暂未购车,5000～10000元,独自租房,50公斤,天蝎座,汉族,虎,O型,32岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
14761926,大专,168cm,--,10000～20000元,暂未购房,48公斤,射手座,汉族,虎,AB型,31岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
183061675,本科,161cm,--,5000～10000元,--,--,双子座,--,狗,--,24岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
182994994,双学士,166cm,已购车（豪华型）,5000～10000元,已购房（无贷款）,50公斤,天蝎座,汉族,鸡,保密,24岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
151221155,本科,165cm,暂未购车,5000～10000元,已购房（有贷款）,57公斤,双子座,汉族,马,O型,28岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
75610778,大专,167cm,已购车（中档型）,10000～20000元,已购房（无贷款）,50公斤,水瓶座,汉族,马,O型,28岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
64252429,本科,162cm,暂未购车,5000～10000元,独自租房,60公斤,魔羯座,汉族,兔,A型,30岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
64096126,本科,167cm,暂未购车,5000～10000元,暂未购房,--,双鱼座,汉族,龙,A型,30岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
60158328,本科,160cm,暂未购车,5000～10000元,独自租房,48公斤,处女座,汉族,龙,B型,30岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
52764591,本科,167cm,暂未购车,5000～10000元,暂未购房,49公斤,巨蟹座,汉族,马,O型,28岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
44708960,本科,160cm,暂未购车,10000～20000元,暂未购房,53公斤,射手座,汉族,龙,B型,29岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
44009558,本科,160cm,暂未购车,5000～10000元,与父母同住,45公斤,巨蟹座,汉族,蛇,O型,29岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
34490090,本科,162cm,暂未购车,10000～20000元,已购房（有贷款）,52公斤,魔羯座,汉族,兔,O型,30岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
26978633,大专,165cm,已购车（中档型）,5000～10000元,暂未购房,42公斤,巨蟹座,汉族,龙,B型,30岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
182995063,本科,160cm,暂未购车,5000～10000元,与父母同住,52公斤,双子座,汉族,马,其它,28岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
148192895,本科,160cm,暂未购车,10000～20000元,暂未购房,41公斤,处女座,--,龙,--,30岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
71284589,大专,167cm,暂未购车,5000～10000元,暂未购房,--,双鱼座,汉族,蛇,O型,29岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
69614147,大专,165cm,--,2000～5000元,与父母同住,60公斤,天秤座,--,马,--,28岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
68952472,本科,170cm,暂未购车,5000～10000元,与父母同住,61公斤,白羊座,汉族,马,O型,28岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
68643159,本科,160cm,暂未购车,5000～10000元,暂未购房,44公斤,白羊座,汉族,猴,其它,26岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
68085850,高中中专及以下,165cm,--,2000～5000元,与父母同住,60公斤,天秤座,汉族,马,--,28岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
57107981,本科,163cm,暂未购车,20000～50000元,与父母同住,53公斤,天秤座,汉族,羊,O型,27岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
56999774,硕士,163cm,暂未购车,5000～10000元,暂未购房,46公斤,白羊座,汉族,马,B型,28岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
53077514,本科,172cm,暂未购车,2000～5000元,住单位房,57公斤,金牛座,汉族,龙,A型,30岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
41182739,大专,170cm,已购车（中档型）,2000～5000元,与父母同住,--,射手座,汉族,兔,A型,30岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
40649092,本科,163cm,暂未购车,5000～10000元,独自租房,--,白羊座,汉族,兔,B型,31岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
28186587,本科,155cm,暂未购车,5000～10000元,暂未购房,50公斤,射手座,汉族,蛇,A型,28岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
183014635,本科,170cm,--,5000～10000元,--,--,双鱼座,--,马,--,28岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
182969565,本科,174cm,--,5000～10000元,--,--,双子座,--,兔,--,31岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
56546883,大专,160cm,已购车（经济型）,5000～10000元,暂未购房,52公斤,狮子座,汉族,蛇,A型,29岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
55923240,硕士,160cm,暂未购车,10000～20000元,住单位房,53公斤,巨蟹座,汉族,兔,B型,31岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
48442526,本科,160cm,暂未购车,2000～5000元,暂未购房,94公斤,狮子座,--,蛇,--,29岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
43508321,本科,163cm,暂未购车,10000～20000元,与人合租,--,射手座,汉族,羊,A型,26岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
40916073,本科,174cm,已经购车,5000～10000元,已购住房,58公斤,天秤座,汉族,兔,--,31岁,离异,打开页面自动推荐 男 31岁 5k-10k.xlsx
40287277,大专,160cm,暂未购车,5000～10000元,暂未购房,55公斤,水瓶座,汉族,兔,A型,31岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
37892554,本科,160cm,暂未购车,5000～10000元,暂未购房,48公斤,天秤座,汉族,虎,B型,32岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
33060444,本科,165cm,暂未购车,2000～5000元,与父母同住,--,水瓶座,汉族,兔,--,30岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
31101133,本科,160cm,已购车（中档型）,10000～20000元,与父母同住,--,巨蟹座,汉族,兔,B型,31岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
26865032,本科,167cm,暂未购车,10000～20000元,暂未购房,--,双鱼座,汉族,龙,B型,30岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
22537135,大专,165cm,暂未购车,5000～10000元,已购房（无贷款）,54公斤,双子座,汉族,龙,保密,30岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
182945099,大专,165cm,--,5000～10000元,--,--,天蝎座,--,鸡,--,25岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
182904076,本科,170cm,--,5000～10000元,--,--,双鱼座,--,兔,--,31岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
174207450,本科,166cm,已购车（经济型）,5000～10000元,已购房（有贷款）,49公斤,天蝎座,汉族,龙,A型,30岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
152942707,本科,163cm,暂未购车,5000～10000元,独自租房,--,天蝎座,蒙古族,羊,B型,27岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
132516909,本科,174cm,--,10000～20000元,--,50公斤,金牛座,汉族,马,--,28岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
129821463,本科,170cm,已购车（豪华型）,5000～10000元,已购房（无贷款）,51公斤,射手座,汉族,马,A型,27岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
112644511,大专,165cm,暂未购车,5000～10000元,独自租房,--,巨蟹座,汉族,羊,--,27岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
112532443,大专,162cm,已经购车,10000～20000元,与父母同住,58公斤,白羊座,满族,猴,O型,26岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
108070878,本科,170cm,暂未购车,2000～5000元,暂未购房,--,天秤座,汉族,马,其它,28岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
104769414,大专,163cm,暂未购车,5000～10000元,独自租房,--,水瓶座,汉族,马,A型,27岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
79798408,大专,155cm,暂未购车,5000～10000元,暂未购房,--,狮子座,汉族,猴,O型,26岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
19823630,高中中专及以下,164cm,暂未购车,5000～10000元,已购房（有贷款）,--,水瓶座,汉族,兔,O型,31岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
182947045,本科,170cm,--,5000～10000元,--,--,双鱼座,--,兔,--,31岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
182906388,本科,165cm,已购车（中档型）,5000～10000元,与父母同住,50公斤,巨蟹座,汉族,猴,O型,26岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
179391808,本科,165cm,暂未购车,2000元以下,暂未购房,45公斤,处女座,汉族,牛,A型,21岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
173888082,本科,168cm,--,20000～50000元,--,--,双鱼座,--,猴,--,26岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
151058481,本科,168cm,--,10000～20000元,与父母同住,--,天蝎座,汉族,羊,--,26岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
134667140,本科,154cm,暂未购车,2000元以下,暂未购房,47公斤,金牛座,--,鼠,A型,22岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
125124458,本科,177cm,--,5000～10000元,--,--,双鱼座,汉族,龙,B型,30岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
123021638,大专,161cm,暂未购车,5000～10000元,暂未购房,49公斤,金牛座,汉族,龙,AB型,30岁,"离异,无小孩",打开页面自动推荐 男 31岁 5k-10k.xlsx
109345881,本科,170cm,暂未购车,5000～10000元,与父母同住,--,天秤座,--,猴,O型,26岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
94464180,本科,156cm,暂未购车,20000～50000元,与父母同住,--,水瓶座,汉族,蛇,A型,29岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
75633269,大专,160cm,暂未购车,10000～20000元,与人合租,48公斤,水瓶座,汉族,兔,B型,30岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
59222526,大专,165cm,暂未购车,5000～10000元,与父母同住,48公斤,狮子座,汉族,羊,O型,27岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
182919276,本科,166cm,--,2000～5000元,--,--,白羊座,--,马,--,28岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
181632284,本科,160cm,--,5000～10000元,--,--,处女座,--,蛇,--,29岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
107357110,硕士,168cm,暂未购车,10000～20000元,已购房（无贷款）,53公斤,天蝎座,汉族,猴,--,26岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
104037774,本科,167cm,暂未购车,5000～10000元,暂未购房,53公斤,处女座,汉族,狗,--,24岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
102219694,本科,163cm,暂未购车,5000～10000元,与父母同住,52公斤,双子座,汉族,兔,A型,31岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
96597116,大专,160cm,暂未购车,10000～20000元,已购住房,50公斤,双鱼座,汉族,蛇,其它,29岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
92916273,高中中专及以下,158cm,暂未购车,2000～5000元,暂未购房,--,巨蟹座,汉族,兔,AB型,31岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
83230720,本科,165cm,已购车（经济型）,2000～5000元,与父母同住,60公斤,射手座,汉族,虎,B型,31岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
80924687,本科,168cm,暂未购车,5000～10000元,暂未购房,--,射手座,汉族,兔,其它,30岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
76957266,本科,169cm,暂未购车,5000～10000元,与人合租,46公斤,射手座,汉族,虎,A型,31岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
56831493,大专,160cm,暂未购车,5000～10000元,与父母同住,--,双鱼座,汉族,龙,AB型,30岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
182420451,本科,165cm,--,5000～10000元,--,--,金牛座,--,马,--,28岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
182417860,本科,170cm,--,5000～10000元,--,--,巨蟹座,--,鸡,--,25岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
182396247,本科,163cm,--,5000～10000元,--,--,天秤座,--,猪,--,23岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
182296905,本科,167cm,--,2000～5000元,--,--,处女座,--,兔,--,31岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
180035837,本科,172cm,--,5000～10000元,--,--,处女座,--,兔,--,31岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
179441405,本科,165cm,--,2000～5000元,--,--,处女座,--,蛇,--,29岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
175049301,大专,164cm,暂未购车,2000～5000元,与人合租,--,魔羯座,汉族,蛇,O型,28岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
167137996,本科,158cm,--,5000～10000元,--,48公斤,白羊座,--,羊,--,27岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
156212600,本科,155cm,暂未购车,5000～10000元,暂未购房,--,射手座,回族,龙,A型,29岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
155582318,大专,172cm,暂未购车,10000～20000元,--,65公斤,魔羯座,汉族,马,B型,27岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
99615967,本科,161cm,暂未购车,10000～20000元,与人合租,54公斤,处女座,汉族,蛇,B型,29岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
93446653,本科,173cm,暂未购车,5000～10000元,独自租房,--,天蝎座,汉族,狗,O型,24岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
27609048,大专,157cm,暂未购车,5000～10000元,暂未购房,--,巨蟹座,汉族,羊,A型,27岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
182305776,本科,165cm,--,5000～10000元,--,--,金牛座,--,鸡,--,25岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
182279515,本科,170cm,--,5000～10000元,--,--,金牛座,--,羊,--,27岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
181869998,本科,166cm,已购车（中档型）,10000～20000元,与父母同住,51公斤,处女座,汉族,蛇,O型,29岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
179280506,本科,172cm,--,2000～5000元,--,--,天蝎座,--,虎,--,32岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
171273776,硕士,158cm,--,10000～20000元,--,--,处女座,--,龙,--,30岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
166406706,大专,166cm,--,2000～5000元,--,--,水瓶座,汉族,鸡,--,25岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
160294794,本科,167cm,需要时购置,10000～20000元,住亲朋家,53公斤,天秤座,--,羊,A型,27岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
157779088,本科,158cm,暂未购车,5000～10000元,与人合租,54公斤,天秤座,汉族,龙,O型,30岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
146182301,双学士,160cm,暂未购车,5000～10000元,与父母同住,50公斤,狮子座,满族,羊,A型,27岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
112091755,硕士,161cm,--,5000～10000元,--,45公斤,射手座,--,兔,--,30岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
34267041,本科,163cm,暂未购车,5000～10000元,暂未购房,55公斤,射手座,汉族,蛇,A型,28岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
182283491,本科,165cm,--,2000元以下,--,--,处女座,--,猪,--,23岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
182278938,高中中专及以下,166cm,--,5000～10000元,--,--,金牛座,--,马,--,28岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
181894932,大专,164cm,--,5000～10000元,--,--,双子座,--,狗,--,24岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
181625928,高中中专及以下,173cm,暂未购车,2000～5000元,与人合租,--,双子座,汉族,牛,B型,21岁,"离异,有小孩归对方",打开页面自动推荐 男 31岁 5k-10k.xlsx
180449513,大专,172cm,--,5000～10000元,--,--,狮子座,--,羊,--,27岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
177332685,高中中专及以下,166cm,暂未购车,5000～10000元,暂未购房,55公斤,白羊座,汉族,蛇,B型,29岁,"离异,无小孩",打开页面自动推荐 男 31岁 5k-10k.xlsx
165010967,本科,168cm,已购车（经济型）,10000～20000元,已购房（有贷款）,--,天秤座,汉族,虎,A型,32岁,"离异,无小孩",打开页面自动推荐 男 31岁 5k-10k.xlsx
148907697,高中中专及以下,166cm,暂未购车,2000～5000元,暂未购房,--,白羊座,汉族,猪,A型,23岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
144244413,大专,165cm,暂未购车,10000～20000元,暂未购房,120公斤,狮子座,汉族,马,AB型,28岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
30826247,大专,170cm,暂未购车,5000～10000元,与人合租,54公斤,水瓶座,汉族,蛇,A型,29岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
182266705,本科,160cm,--,5000～10000元,--,--,天蝎座,--,鸡,--,25岁,未婚,打开页面自动推荐 男 31岁 5k-10k.xlsx
